Observer point at r[822]=1.000358e+00 AU
   time           vr          rho         temp           Bp          prs
6.248685e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.249184e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.249683e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.250182e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.250681e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.251181e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.251680e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.252179e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.252679e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.253178e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.253677e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.254177e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.254677e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.255176e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.255676e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.256176e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.256675e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.257175e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.257675e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.258175e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.258675e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.259175e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.259675e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.260176e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.260676e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.261176e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.261676e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.262177e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.262677e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.263178e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.263678e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.264179e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.264679e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.265180e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.265681e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.266182e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.266683e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.267184e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.267684e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.268185e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.268687e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.269188e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.269689e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.270190e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.270691e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.271193e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.271694e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.272195e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.272697e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.273199e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.273700e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.274202e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.274703e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.275205e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.275707e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.276209e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.276711e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.277213e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.277715e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.278217e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.278719e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.279221e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.279723e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.280226e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.280728e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.281230e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.281733e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.282235e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.282738e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.283240e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.283743e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.284246e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.284748e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.285251e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.285754e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.286257e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.286760e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.287263e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.287766e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.288269e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.288772e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.289275e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.289778e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.290282e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.290785e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.291289e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.291792e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.292295e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.292799e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.293303e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.293806e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.294310e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.294814e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.295318e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.295821e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.296325e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.296829e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.297333e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.297837e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.298342e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.298846e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.299350e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.299854e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.300359e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.300863e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.301367e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.301872e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.302376e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.302881e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.303386e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.303890e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.304395e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.304900e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.305405e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.305910e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.306415e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.306920e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.307425e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.307930e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.308435e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.308940e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.309445e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.309951e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.310456e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.310961e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.311467e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.311972e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.312478e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.312983e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.313489e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.313995e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.314501e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.315006e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.315512e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.316018e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.316524e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.317030e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.317536e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.318042e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.318548e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.319055e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.319561e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.320067e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.320574e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.321080e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.321586e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.322093e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.322600e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.323106e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.323613e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.324120e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.324626e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.325133e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.325640e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.326147e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.326654e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.327161e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.327668e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.328175e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.328682e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.329189e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.329697e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.330204e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.330711e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.331219e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.331726e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.332234e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.332741e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.333249e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.333757e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.334264e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.334772e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.335280e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.335788e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.336296e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.336804e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.337312e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.337820e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.338328e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.338836e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.339344e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.339852e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.340361e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.340869e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.341378e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.341886e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.342394e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.342903e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.343412e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.343920e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.344429e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.344938e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.345447e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.345955e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.346464e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.346973e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.347482e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.347991e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.348500e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.349010e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.349519e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.350028e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.350537e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.351047e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.351556e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.352066e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.352575e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.353085e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.353594e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.354104e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.354614e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.355123e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.355633e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.356143e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.356653e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.357163e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.357673e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.358183e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.358693e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.359203e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.359713e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.360223e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.360734e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.361244e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.361754e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.362265e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.362775e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.363286e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.363796e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.364307e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.364818e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.365328e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.365839e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.366350e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.366861e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.367372e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.367883e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.368394e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.368905e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.369416e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.369927e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.370438e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.370949e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.371461e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.371972e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.372484e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.372995e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.373506e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.374018e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.374530e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.375041e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.375553e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.376065e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.376576e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.377088e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.377600e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.378112e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.378624e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.379136e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.379648e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.380160e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.380672e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.381185e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.381697e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.382209e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.382722e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.383234e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.383746e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.384259e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.384772e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.385284e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.385797e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.386309e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.386822e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.387335e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.387848e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.388361e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.388874e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.389387e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.389900e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.390413e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.390926e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.391439e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.391952e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.392466e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.392979e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
6.393492e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
